km	-7.462366
walter	-12.719861
form	-12.026714
mark	-9.886648
williams	-13.413009
kanada	-9.352566
ca	-12.026714
king	-13.413009
anthony	-11.803571
santa	-10.045712
term	-12.719861
data	-11.215784
association	-10.928102
great	-12.314396
college	-11.621249
species	-12.719861
fl	-12.719861
france	-11.215784
liberty	-12.026714
bbc	-11.110423
name	-11.467098
action	-11.333567
home	-11.110423
eduardo	-11.803571
canada	-12.314396
times	-10.522636
indian	-13.413009
end	-12.719861
uk	-11.215784
history	-10.194133
sr	-12.026714
population	-11.110423
xiv	-9.318664
seven	-12.026714
labrador	-11.215784
peninsula	-13.413009
second	-12.314396
pp	-12.314396
sciences	-12.719861
ro	-12.314396
pdf	-8.807838
fo	-13.413009
early	-12.314396
xv	-9.352566
belo	-11.621249
word	-12.314396
flag	-13.413009
assembly	-13.413009
sn	-12.314396
heritage	-13.413009
helium	-12.314396
horizonte	-11.621249
pm	-12.026714
jurassic	-12.719861
ascension	-13.413009
biafra	-13.413009
greece	-12.719861
article	-13.413009
dictionaries	-13.413009
meksiko	-13.413009
split	-12.026714
were	-12.719861
nur	-10.704958
arabia	-13.413009
elo	-13.413009
bp	-11.803571
tecnológica	-13.413009
olu	-13.413009
progress	-13.413009
baum	-13.413009
less	-13.413009
orders	-12.719861
languages	-11.467098
ajo	-13.413009
usually	-13.413009
planeti	-11.803571
karun	-13.413009
om	-10.84806
smith	-11.467098
otto	-10.84806
francis	-12.719861
sin	-11.110423
man	-10.321966
jan	-9.749447
professor	-8.289044
antonio	-11.015113
bay	-11.467098
frank	-10.579795
li	-9.886648
alan	-9.043561
grand	-10.64042
civil	-13.413009
cd	-10.704958
donald	-12.026714
edwin	-13.413009
cambridge	-12.026714
poet	-12.719861
marshall	-12.314396
general	-9.030982
am	-11.333567
bol	-11.621249
austin	-12.026714
wales	-12.719861
red	-10.46857
adams	-10.46857
baden	-12.314396
pedro	-12.314396
mora	-12.026714
digital	-10.84806
marina	-11.803571
up	-11.110423
dr	-11.333567
colin	-13.413009
eugene	-12.314396
phillips	-12.314396
pradesh	-13.413009
maría	-12.314396
arts	-11.110423
ida	-12.719861
emmanuel	-13.413009
two	-11.110423
te	-10.84806
papua	-11.015113
southern	-13.413009
make	-12.719861
let	-11.621249
klein	-13.413009
artur	-11.015113
news	-10.773952
days	-12.719861
baltimore	-13.413009
some	-12.314396
dollar	-11.333567
discovery	-11.015113
ja	-12.026714
our	-12.719861
santana	-12.719861
jung	-11.803571
cunha	-13.413009
abdullah	-9.82949
danny	-13.413009
foto	-10.928102
